Order No,Company Name,Order Date,Year,Quarter,Product Name,Category Name,Price,Quantity,Total
11011,Alfreds Futterkiste,5/9/2019,2019,2,Fløtemysost,Dairy Products,21.5,20,430
11012,Frankenversand,5/9/2019,2019,2,Fløtemysost,Dairy Products,21.5,60,1290
11012,Frankenversand,5/9/2019,2019,2,Camembert Pierrot,Dairy Products,34,36,1224
11012,Frankenversand,5/9/2019,2019,2,Teatime Chocolate Biscuits,Confections,9.2,50,460
11013,Romero y tomillo,5/9/2019,2019,2,Røgede sild,Seafood,9.5,20,190
11013,Romero y tomillo,5/9/2019,2019,2,Tunnbröd,Grains/Cereals,9,10,90
11013,Romero y tomillo,5/9/2019,2019,2,Singaporean Hokkien Fried Mee,Grains/Cereals,14,4,56
11013,Romero y tomillo,5/9/2019,2019,2,Scottish Longbreads,Confections,12.5,2,25
11014,LINO-Delicateses,5/10/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,28,270.2
11015,Santé Gourmet,5/10/2019,2019,2,Nord-Ost Matjeshering,Seafood,25.89,15,388.35
11015,Santé Gourmet,5/10/2019,2019,2,Original Frankfurter grüne Soße,Condiments,13,18,234
11016,Around the Horn,5/10/2019,2019,2,Inlagd Sill,Seafood,19,16,304
11016,Around the Horn,5/10/2019,2019,2,Gorgonzola Telino,Dairy Products,12.5,15,187.5
11017,Ernst Handel,5/13/2019,2019,2,Raclette Courdavault,Dairy Products,55,110,6050
11017,Ernst Handel,5/13/2019,2019,2,Outback Lager,Beverages,15,30,450
11017,Ernst Handel,5/13/2019,2019,2,Aniseed Syrup,Condiments,10,25,250
11018,Lonesome Pine Restaurant,5/13/2019,2019,2,Queso Manchego La Pastora,Dairy Products,38,20,760
11018,Lonesome Pine Restaurant,5/13/2019,2019,2,Carnarvon Tigers,Seafood,62.5,10,625
11018,Lonesome Pine Restaurant,5/13/2019,2019,2,Gnocchi di nonna Alice,Grains/Cereals,38,5,190
11019,Rancho grande,5/13/2019,2019,2,Maxilaku,Confections,20,2,40
11019,Rancho grande,5/13/2019,2019,2,Spegesild,Seafood,12,3,36
11020,Ottilies Käseladen,5/14/2019,2019,2,Ikura,Seafood,31,24,744
11021,QUICK-Stop,5/14/2019,2019,2,Manjimup Dried Apples,Produce,53,44,2332
11021,QUICK-Stop,5/14/2019,2019,2,Gumbär Gummibärchen,Confections,31.23,63,1967.49
11021,QUICK-Stop,5/14/2019,2019,2,Mozzarella di Giovanni,Dairy Products,34.8,35,1218
11021,QUICK-Stop,5/14/2019,2019,2,Sir Rodney's Marmalade,Confections,81,15,1215
11021,QUICK-Stop,5/14/2019,2019,2,Chang,Beverages,19,11,209
11022,Hanari Carnes,5/14/2019,2019,2,Gudbrandsdalsost,Dairy Products,36,30,1080
11022,Hanari Carnes,5/14/2019,2019,2,Teatime Chocolate Biscuits,Confections,9.2,35,322
11023,B's Beverages,5/14/2019,2019,2,Ipoh Coffee,Beverages,46,30,1380
11023,B's Beverages,5/14/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,4,120
11024,Eastern Connection,5/15/2019,2019,2,Fløtemysost,Dairy Products,21.5,50,1075
11024,Eastern Connection,5/15/2019,2019,2,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,21,442.05
11024,Eastern Connection,5/15/2019,2019,2,Gumbär Gummibärchen,Confections,31.23,12,374.76
11024,Eastern Connection,5/15/2019,2019,2,Geitost,Dairy Products,2.5,30,75
11025,Wartian Herkku,5/15/2019,2019,2,Konbu,Seafood,6,20,1035.3
11025,Wartian Herkku,5/15/2019,2019,2,Chai,Beverages,18,10,180
11026,Franchi S.p.A.,5/15/2019,2019,2,Manjimup Dried Apples,Produce,53,10,1320
11026,Franchi S.p.A.,5/15/2019,2019,2,Carnarvon Tigers,Seafood,62.5,8,840
11027,Bottom-Dollar Markets,5/16/2019,2019,2,Tarte au sucre,Confections,49.3,21,1035.3
11027,Bottom-Dollar Markets,5/16/2019,2019,2,Guaraná Fantástica,Beverages,4.5,30,135
11028,Königlich Essen,5/16/2019,2019,2,Raclette Courdavault,Dairy Products,55,24,1320
11028,Königlich Essen,5/16/2019,2019,2,Pâté chinois,Meat/Poultry,24,35,840
11029,Chop-suey Chinese,5/16/2019,2019,2,Gnocchi di nonna Alice,Grains/Cereals,38,20,760
11029,Chop-suey Chinese,5/16/2019,2019,2,Vegie-spread,Condiments,43.9,12,526.8
11030,Save-a-lot Markets,5/17/2019,2019,2,Thüringer Rostbratwurst,Meat/Poultry,123.79,60,7427.4
11030,Save-a-lot Markets,5/17/2019,2019,2,Raclette Courdavault,Dairy Products,55,100,5500
11030,Save-a-lot Markets,5/17/2019,2019,2,Chang,Beverages,19,100,1900
11030,Save-a-lot Markets,5/17/2019,2019,2,Chef Anton's Gumbo Mix,Condiments,21.35,70,1494.5
11031,Save-a-lot Markets,5/17/2019,2019,2,Chai,Beverages,18,45,810
11031,Save-a-lot Markets,5/17/2019,2019,2,Wimmers gute Semmelknödel,Grains/Cereals,33.25,20,665
11031,Save-a-lot Markets,5/17/2019,2019,2,Konbu,Seafood,6,80,480
11031,Save-a-lot Markets,5/17/2019,2019,2,Fløtemysost,Dairy Products,21.5,16,344
11031,Save-a-lot Markets,5/17/2019,2019,2,Guaraná Fantástica,Beverages,4.5,21,94.5
11032,White Clover Markets,5/17/2019,2019,2,Côte de Blaye,Beverages,263.5,25,6587.5
11032,White Clover Markets,5/17/2019,2019,2,Raclette Courdavault,Dairy Products,55,30,1650
11032,White Clover Markets,5/17/2019,2019,2,Inlagd Sill,Seafood,19,35,665
11033,Richter Supermarkt,5/17/2019,2019,2,Perth Pasties,Meat/Poultry,32.8,70,2296
11033,Richter Supermarkt,5/17/2019,2019,2,Gudbrandsdalsost,Dairy Products,36,36,1296
11034,Old World Delicatessen,5/20/2019,2019,2,Gula Malacca,Condiments,19.45,12,233.4
11034,Old World Delicatessen,5/20/2019,2019,2,Sirop d'érable,Condiments,28.5,6,171
11034,Old World Delicatessen,5/20/2019,2019,2,Sir Rodney's Scones,Confections,10,15,150
11035,Suprêmes délices,5/20/2019,2019,2,Steeleye Stout,Beverages,18,60,1080
11035,Suprêmes délices,5/20/2019,2019,2,Singaporean Hokkien Fried Mee,Grains/Cereals,14,30,420
11035,Suprêmes délices,5/20/2019,2019,2,Chai,Beverages,18,10,180
11035,Suprêmes délices,5/20/2019,2019,2,Tourtière,Meat/Poultry,7.45,10,74.5
11036,Drachenblut Delikatessen,5/20/2019,2019,2,Raclette Courdavault,Dairy Products,55,30,1650
11036,Drachenblut Delikatessen,5/20/2019,2019,2,Konbu,Seafood,6,7,42
11037,Godos Cocina Típica,5/21/2019,2019,2,Outback Lager,Beverages,15,4,60
11038,Suprêmes délices,5/21/2019,2019,2,Fløtemysost,Dairy Products,21.5,30,645
11038,Suprêmes délices,5/21/2019,2019,2,Boston Crab Meat,Seafood,18.4,5,92
11038,Suprêmes délices,5/21/2019,2019,2,Filo Mix,Grains/Cereals,7,2,14
11039,LINO-Delicateses,5/21/2019,2019,2,Maxilaku,Confections,20,60,1200
11039,LINO-Delicateses,5/21/2019,2019,2,Rössle Sauerkraut,Produce,45.6,20,912
11039,LINO-Delicateses,5/21/2019,2019,2,Ravioli Angelo,Grains/Cereals,19.5,28,546
11039,LINO-Delicateses,5/21/2019,2019,2,Steeleye Stout,Beverages,18,24,432
11040,Great Lakes Food Market,5/22/2019,2019,2,Sir Rodney's Scones,Confections,10,20,200
11041,Chop-suey Chinese,5/22/2019,2019,2,Vegie-spread,Condiments,43.9,30,1317
11041,Chop-suey Chinese,5/22/2019,2019,2,Chang,Beverages,19,30,570
11042,Comércio Mineiro,5/22/2019,2019,2,Gula Malacca,Condiments,19.45,15,291.75
11042,Comércio Mineiro,5/22/2019,2019,2,Sirop d'érable,Condiments,28.5,4,114
11043,Spécialités du monde,5/22/2019,2019,2,Queso Cabrales,Dairy Products,21,10,210
11044,Wolski  Zajazd,5/23/2019,2019,2,Tarte au sucre,Confections,49.3,12,591.6
11045,Bottom-Dollar Markets,5/23/2019,2019,2,Manjimup Dried Apples,Produce,53,24,1272
11045,Bottom-Dollar Markets,5/23/2019,2019,2,Geitost,Dairy Products,2.5,15,37.5
11046,Die Wandernde Kuh,5/23/2019,2019,2,Queso Manchego La Pastora,Dairy Products,38,20,760
11046,Die Wandernde Kuh,5/23/2019,2019,2,Mascarpone Fabioli,Dairy Products,32,15,480
11046,Die Wandernde Kuh,5/23/2019,2019,2,Steeleye Stout,Beverages,18,18,324
11047,Eastern Connection,5/24/2019,2019,2,Chef Anton's Gumbo Mix,Condiments,21.35,30,640.5
11047,Eastern Connection,5/24/2019,2019,2,Chai,Beverages,18,25,450
11048,Bottom-Dollar Markets,5/24/2019,2019,2,Scottish Longbreads,Confections,12.5,42,525
11049,Gourmet Lanchonetes,5/24/2019,2019,2,Chang,Beverages,19,10,190
11049,Gourmet Lanchonetes,5/24/2019,2019,2,Queso Manchego La Pastora,Dairy Products,38,4,152
11050,Folk och fä HB,5/27/2019,2019,2,Lakkalikööri,Beverages,18,50,900
11051,La maison d'Asie,5/27/2019,2019,2,Guaraná Fantástica,Beverages,4.5,10,45
11052,Hanari Carnes,5/27/2019,2019,2,Ipoh Coffee,Beverages,46,30,1380
11052,Hanari Carnes,5/27/2019,2019,2,Sirop d'érable,Condiments,28.5,10,285
11053,Piccolo und mehr,5/27/2019,2019,2,Carnarvon Tigers,Seafood,62.5,35,2187.5
11053,Piccolo und mehr,5/27/2019,2019,2,Wimmers gute Semmelknödel,Grains/Cereals,33.25,25,831.25
11053,Piccolo und mehr,5/27/2019,2019,2,Mascarpone Fabioli,Dairy Products,32,20,640
11054,Cactus Comidas para llevar,5/28/2019,2019,2,Laughing Lumberjack Lager,Beverages,14,20,280
11054,Cactus Comidas para llevar,5/28/2019,2019,2,Geitost,Dairy Products,2.5,10,25
11055,HILARIÓN-Abastos,5/28/2019,2019,2,Manjimup Dried Apples,Produce,53,20,1060
11055,HILARIÓN-Abastos,5/28/2019,2019,2,Ravioli Angelo,Grains/Cereals,19.5,20,390
11055,HILARIÓN-Abastos,5/28/2019,2019,2,NuNuCa Nuß-Nougat-Creme,Confections,14,15,210
11055,HILARIÓN-Abastos,5/28/2019,2019,2,Guaraná Fantástica,Beverages,4.5,15,67.5
11056,Eastern Connection,5/28/2019,2019,2,Camembert Pierrot,Dairy Products,34,50,1700
11056,Eastern Connection,5/28/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,40,1200
11056,Eastern Connection,5/28/2019,2019,2,Pâté chinois,Meat/Poultry,24,35,840
11057,North/South,5/29/2019,2019,2,Outback Lager,Beverages,15,3,45
11058,Blauer See Delikatessen,5/29/2019,2019,2,Camembert Pierrot,Dairy Products,34,21,714
11058,Blauer See Delikatessen,5/29/2019,2019,2,Sirop d'érable,Condiments,28.5,4,114
11058,Blauer See Delikatessen,5/29/2019,2019,2,Sir Rodney's Scones,Confections,10,3,30
11059,Ricardo Adocicados,5/29/2019,2019,2,Camembert Pierrot,Dairy Products,34,35,1190
11059,Ricardo Adocicados,5/29/2019,2019,2,Alice Mutton,Meat/Poultry,39,12,468
11059,Ricardo Adocicados,5/29/2019,2019,2,Konbu,Seafood,6,30,180
11060,Franchi S.p.A.,5/30/2019,2019,2,Camembert Pierrot,Dairy Products,34,4,136
11060,Franchi S.p.A.,5/30/2019,2019,2,Original Frankfurter grüne Soße,Condiments,13,10,130
11061,Great Lakes Food Market,5/30/2019,2019,2,Camembert Pierrot,Dairy Products,34,15,510
11062,Reggiani Caseifici,5/30/2019,2019,2,Perth Pasties,Meat/Poultry,32.8,10,328
11062,Reggiani Caseifici,5/30/2019,2019,2,Outback Lager,Beverages,15,12,180
11063,Hungry Owl All-Night Grocers,5/30/2019,2019,2,Boston Crab Meat,Seafood,18.4,40,736
11063,Hungry Owl All-Night Grocers,5/30/2019,2019,2,Sasquatch Ale,Beverages,14,30,420
11063,Hungry Owl All-Night Grocers,5/30/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,30,289.5
11064,Save-a-lot Markets,5/31/2019,2019,2,Alice Mutton,Meat/Poultry,39,77,3003
11064,Save-a-lot Markets,5/31/2019,2019,2,Perth Pasties,Meat/Poultry,32.8,25,820
11064,Save-a-lot Markets,5/31/2019,2019,2,Scottish Longbreads,Confections,12.5,55,687.5
11064,Save-a-lot Markets,5/31/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,12,115.8
11064,Save-a-lot Markets,5/31/2019,2019,2,Pâté chinois,Meat/Poultry,24,4,96
11065,LILA-Supermercado,5/31/2019,2019,2,Tourtière,Meat/Poultry,7.45,20,149
11065,LILA-Supermercado,5/31/2019,2019,2,Nord-Ost Matjeshering,Seafood,25.89,4,103.56
11066,White Clover Markets,5/31/2019,2019,2,Sasquatch Ale,Beverages,14,35,490
11066,White Clover Markets,5/31/2019,2019,2,Teatime Chocolate Biscuits,Confections,9.2,42,386.4
11066,White Clover Markets,5/31/2019,2019,2,Pavlova,Confections,17.45,3,52.35
11067,Drachenblut Delikatessen,6/3/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,9,86.85
11068,Queen Cozinha,6/3/2019,2019,2,Ipoh Coffee,Beverages,46,36,1656
11068,Queen Cozinha,6/3/2019,2019,2,Rössle Sauerkraut,Produce,45.6,8,364.8
11068,Queen Cozinha,6/3/2019,2019,2,Original Frankfurter grüne Soße,Condiments,13,28,364
11069,Tortuga Restaurante,6/3/2019,2019,2,Chartreuse verte,Beverages,18,20,360
11070,Lehmanns Marktstand,6/4/2019,2019,2,Chai,Beverages,18,40,720
11070,Lehmanns Marktstand,6/4/2019,2019,2,Pavlova,Confections,17.45,30,523.5
11070,Lehmanns Marktstand,6/4/2019,2019,2,Chang,Beverages,19,20,380
11070,Lehmanns Marktstand,6/4/2019,2019,2,Gorgonzola Telino,Dairy Products,12.5,20,250
11071,LILA-Supermercado,6/4/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,15,450
11071,LILA-Supermercado,6/4/2019,2019,2,Konbu,Seafood,6,10,60
11072,Ernst Handel,6/4/2019,2019,2,Wimmers gute Semmelknödel,Grains/Cereals,33.25,130,4322.5
11072,Ernst Handel,6/4/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,40,386
11072,Ernst Handel,6/4/2019,2019,2,Valkoinen suklaa,Confections,16.25,22,357.5
11072,Ernst Handel,6/4/2019,2019,2,Chang,Beverages,19,8,152
11073,Pericles Comidas clásicas,6/4/2019,2019,2,Queso Cabrales,Dairy Products,21,10,210
11073,Pericles Comidas clásicas,6/4/2019,2019,2,Guaraná Fantástica,Beverages,4.5,20,90
11074,Simons bistro,6/5/2019,2019,2,Pavlova,Confections,17.45,14,244.3
11075,Richter Supermarkt,6/5/2019,2019,2,Spegesild,Seafood,12,30,360
11075,Richter Supermarkt,6/5/2019,2019,2,Chang,Beverages,19,10,190
11075,Richter Supermarkt,6/5/2019,2019,2,Lakkalikööri,Beverages,18,2,36
11076,Bon app',6/5/2019,2019,2,Grandma's Boysenberry Spread,Condiments,25,20,500
11076,Bon app',6/5/2019,2019,2,Tofu,Produce,23.25,20,465
11076,Bon app',6/5/2019,2019,2,Teatime Chocolate Biscuits,Confections,9.2,10,92
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Chang,Beverages,19,24,456
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Sir Rodney's Marmalade,Confections,81,1,81
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Northwoods Cranberry Sauce,Condiments,40,2,80
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Queso Manchego La Pastora,Dairy Products,38,2,76
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Camembert Pierrot,Dairy Products,34,2,68
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Wimmers gute Semmelknödel,Grains/Cereals,33.25,2,66.5
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Pâté chinois,Meat/Poultry,24,2,48
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Aniseed Syrup,Condiments,10,4,40
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Spegesild,Seafood,12,3,36
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Chartreuse verte,Beverages,18,2,36
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Pavlova,Confections,17.45,2,34.9
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Mascarpone Fabioli,Dairy Products,32,1,32
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Rhönbräu Klosterbier,Beverages,7.75,4,31
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Ikura,Seafood,31,1,31
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Röd Kaviar,Seafood,15,2,30
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Uncle Bob's Organic Dried Pears,Produce,30,1,30
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Jack's New England Clam Chowder,Seafood,9.65,3,28.95
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Original Frankfurter grüne Soße,Condiments,13,2,26
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Grandma's Boysenberry Spread,Condiments,25,1,25
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Konbu,Seafood,6,4,24
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Tofu,Produce,23.25,1,23.25
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Chef Anton's Cajun Seasoning,Condiments,22,1,22
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Tunnbröd,Grains/Cereals,9,2,18
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Louisiana Hot Spiced Okra,Condiments,17,1,17
11077,Rattlesnake Canyon Grocery,6/5/2019,2019,2,Filo Mix,Grains/Cereals,7,2,14
